age,education,default,housing,loan,contact,duration,campaign,pdays,previous,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,marital_unknown,poutcome_failure,poutcome_nonexistent,poutcome_success
47.0,1,1,0,0,1,202.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,1,0,1,0,1,20.0,20,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44.0,4,1,0,0,0,227.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
37.0,6,1,1,0,0,492.0,9,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28.0,1,0,1,0,1,108.0,9,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,5,1,1,0,1,81.0,6,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
42.0,1,1,0,0,0,22.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,6,1,1,0,0,145.0,3,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50.0,3,0,0,0,0,832.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40.1498,2,1,0,0,0,55.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60.0,6,1,0,0,1,576.0,1,1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,5,1,1,0,0,298.0,3,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
55.0,1,0,1,0,0,147.0,7,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
57.0,1,1,1,1,0,438.0,2,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
55.0,6,1,0,1,1,916.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45.0,1,0,0,0,0,199.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,5,1,1,0,1,249.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
48.0,1,0,1,0,1,436.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24.0,6,1,1,0,1,151.0,7,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
57.0,6,1,1,0,1,48.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
33.0,4,1,0,1,1,73.0,3,1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
29.0,4,1,1,0,1,365.0,3,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
36.0,3,1,0,0,1,159.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44.0,5,1,0,0,1,330.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
33.0,4,0,1,0,1,268.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
46.0,4,1,1,1,0,233.0,4,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55.0,4,1,0,1,1,107.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
51.0,2,1,1,0,0,155.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41.0,6,1,1,0,1,266.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,5,0,1,0,1,158.0,8,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
47.0,5,1,1,0,1,211.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
38.0,3,1,0,0,0,86.0,4,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29.0,4,1,1,0,1,278.0,4,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40.1498,4,1,1,0,1,228.0,2,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
27.0,5,1,0,0,1,331.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
35.0,4,1,1,1,1,283.0,16,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29.0,3,1,1,0,1,182.0,1,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,6,1,0,0,1,190.0,3,0,3,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28.0,3,1,1,0,0,120.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.0,4,1,1,0,1,272.0,1,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
49.0,4,0,1,0,1,238.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,3,1,1,0,1,75.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
51.0,3,0,1,0,1,451.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56.0,1,0,0,0,1,121.0,1,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
56.0,6,1,1,0,1,1925.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29.0,5,1,0,0,0,64.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
34.0,4,1,0,0,0,236.0,7,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
26.0,4,1,0,0,1,428.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,2,1,0,0,1,322.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27.0,6,1,1,0,1,129.0,4,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
59.0,5,1,0,0,0,19.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,5,1,1,0,0,55.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
44.0,2,0,1,0,0,194.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80.0,1,1,0,0,1,213.0,3,0,4,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
42.0,2,0,0,0,0,116.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,1,0,1,0,1,246.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
43.0,6,1,0,1,1,113.0,5,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
36.0,6,1,0,0,1,197.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49.0,6,1,1,1,0,16.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,6,1,1,0,1,15.0,11,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.0,5,1,0,0,1,152.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32.0,6,1,0,0,0,355.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39.0,2,1,1,1,1,225.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,4,1,0,0,1,172.0,2,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,5,1,1,1,1,120.0,1,0,3,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
35.0,6,1,0,0,0,51.0,8,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,6,0,1,0,1,595.0,2,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,1,1,1,0,0,170.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
36.0,6,1,0,0,1,105.0,2,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32.0,6,1,0,0,1,77.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
57.0,6,0,0,0,0,190.0,3,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
95.0,2,1,0,0,1,85.0,1,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
34.0,2,1,0,0,0,158.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,6,1,1,1,0,117.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43.0,3,1,0,0,0,793.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,6,1,1,0,1,998.0,1,1,0,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37.0,2,1,1,0,0,99.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29.0,4,1,0,0,0,211.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51.0,2,0,0,0,0,193.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,3,1,0,0,1,21.0,6,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37.0,5,1,1,0,1,372.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28.0,3,0,1,1,0,732.0,2,1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
40.0,3,1,0,0,1,74.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33.0,3,1,0,0,0,100.0,4,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
34.0,6,1,1,0,0,247.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,4,1,0,0,0,151.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
56.0,6,0,0,0,1,98.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,6,0,0,0,1,182.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
44.0,6,1,0,0,0,322.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,3,1,1,0,0,335.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
83.0,1,1,0,0,1,242.0,1,0,3,yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
30.0,2,1,1,0,0,544.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44.0,1,0,1,0,1,779.0,7,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
31.0,6,0,0,0,1,69.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30.0,4,1,1,0,1,229.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48.0,6,1,0,0,1,76.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35.0,5,1,1,0,1,86.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
45.0,3,1,1,0,1,201.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
32.0,6,0,1,0,0,355.0,1,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.0,6,1,1,1,0,381.0,4,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48.0,6,0,0,0,1,165.0,3,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,3,1,1,0,1,781.0,1,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,6,1,1,0,1,80.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
41.0,3,1,0,0,1,184.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47.0,1,1,0,0,1,149.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
46.0,4,1,0,0,1,91.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
48.0,6,1,1,0,1,544.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30.0,4,1,1,0,1,94.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35.0,4,1,1,1,0,172.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49.0,6,1,0,0,1,86.0,4,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,3,1,1,0,1,387.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24.0,5,1,1,0,1,413.0,1,1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
56.0,1,1,1,0,0,10.0,15,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
56.0,6,1,1,0,1,122.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,1,0,0,0,1,933.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,2,1,0,1,0,154.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,3,1,0,0,1,126.0,2,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47.0,5,1,0,0,1,428.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
30.0,5,1,1,0,1,346.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
43.0,3,0,1,0,1,182.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52.0,2,1,0,0,1,209.0,2,1,1,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29.0,1,1,1,0,0,382.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
33.0,5,1,1,0,0,112.0,1,1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
38.0,6,1,1,0,1,98.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
58.0,5,0,0,0,0,44.0,8,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
52.0,1,1,0,0,0,136.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48.0,3,1,0,0,0,607.0,1,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,1,1,1,0,1,156.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,1,0,0,0,0,245.0,3,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,5,1,1,0,1,90.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32.0,5,1,1,0,1,370.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
40.1498,6,1,1,1,1,68.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,6,1,1,0,0,59.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50.0,3,1,0,0,1,115.0,1,1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,6,0,0,0,0,182.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
43.0,4,1,1,0,1,105.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30.0,6,0,0,0,0,40.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
36.0,6,1,1,0,1,128.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,3,0,1,0,0,34.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47.0,4,1,1,1,0,72.0,6,0,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47.0,4,1,0,0,0,198.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
53.0,3,0,0,0,0,111.0,10,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29.0,4,1,0,1,0,21.0,9,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40.1498,4,1,1,0,0,244.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
22.0,5,1,1,0,1,161.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56.0,2,1,0,0,1,120.0,1,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
54.0,3,1,1,0,0,182.0,5,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
54.0,1,0,0,0,1,522.0,2,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,4,1,1,1,1,173.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,4,0,0,0,1,75.0,5,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
32.0,3,1,1,0,1,500.0,2,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
26.0,3,1,0,0,1,586.0,1,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.0,1,1,0,0,0,135.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,6,1,1,1,1,60.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,4,1,0,0,0,267.0,4,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38.0,5,1,0,1,1,266.0,1,1,1,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31.0,5,1,1,0,1,212.0,2,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37.0,3,1,1,1,1,184.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47.0,4,1,1,0,1,816.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45.0,6,0,1,1,1,62.0,1,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27.0,3,0,1,0,1,294.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,6,1,1,0,1,701.0,1,0,1,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35.0,4,1,0,0,0,153.0,14,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
72.0,2,1,1,1,1,189.0,3,1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,6,1,0,1,1,119.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,3,0,0,0,1,785.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
55.0,6,0,0,0,0,542.0,1,1,0,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31.0,6,1,0,0,1,154.0,4,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,6,1,0,0,0,52.0,6,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43.0,1,0,0,0,0,339.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.0,4,1,0,0,1,151.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,4,0,0,1,1,306.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
28.0,6,1,1,0,1,148.0,1,1,2,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.0,6,1,0,0,1,182.0,1,0,1,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
44.0,2,1,0,0,1,212.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,6,1,1,0,1,294.0,4,0,3,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
43.0,6,1,1,0,1,205.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40.0,5,1,1,0,1,115.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38.0,3,1,1,0,1,259.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,3,0,1,0,0,565.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44.0,3,0,1,0,1,81.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,4,1,0,0,0,290.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29.0,6,0,0,1,0,55.0,5,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,6,1,0,0,1,228.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52.0,3,1,0,0,1,171.0,3,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,6,1,0,0,1,404.0,2,0,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
50.0,5,0,1,1,1,225.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
32.0,6,1,1,0,1,97.0,3,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.0,4,1,0,0,1,68.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
73.0,6,1,0,0,1,160.0,1,1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,5,1,1,0,1,290.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37.0,4,1,0,0,0,301.0,1,0,1,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44.0,4,1,0,0,1,573.0,5,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28.0,4,1,0,0,1,139.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
76.0,1,1,1,0,1,550.0,1,1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,6,1,1,0,1,189.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,5,1,0,1,1,182.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38.0,3,1,1,0,1,425.0,2,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
58.0,6,1,0,0,1,211.0,1,0,1,no,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
65.0,1,1,1,1,1,190.0,1,0,3,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
33.0,6,1,1,0,1,252.0,2,0,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
32.0,5,0,1,0,1,73.0,4,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
39.0,5,1,1,0,1,115.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37.0,5,1,0,0,0,140.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
33.0,6,1,0,0,1,259.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39.0,6,1,0,0,1,123.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,6,1,1,0,1,179.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,4,0,1,0,0,157.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42.0,6,1,1,0,1,103.0,5,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
42.0,6,1,1,0,0,125.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24.0,6,1,1,1,1,130.0,5,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
75.0,1,1,0,0,1,247.0,2,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
45.0,4,0,1,0,0,101.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
39.0,5,1,1,0,1,381.0,1,1,1,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
34.0,3,1,1,0,0,360.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
